eventid	winner	players	playerid	deckname	deckcost	sidebarcost
25496	False	8	385219	Boros Aggro	270.5	27.21
25496	False	8	385221	Abzan Rally	426.0	247.28
25496	False	8	385215	Simic Ramp	549.51	20.77
25496	False	8	385216	Abzan Hardened Scales	385.11	204.53
25497	False	14	385265	Bant Yorion Control	1975.5	36.44
25497	False	14	385264	Mono Green Aggro	666.95	167.17
25497	False	14	385263	Bant Yorion Control	1882.72	93.81
25497	False	14	385262	Sultai Control	1522.09	41.28
25497	False	14	385249	Sultai Control	1978.64	87.22
25497	False	14	385259	Bant Control	2197.95	44.02
25497	False	14	385247	Bant Yorion Control	1983.87	49.57
25497	False	14	385248	Bant Yorion Control	1980.93	41.87
25498	False	9	385322	Bant Yorion Control	1780.19	51.82
25498	False	9	385327	Jeskai Aggro Cycling	955.22	28.18
25498	False	9	385326	Mono Black Aggro	328.84	27.09
25498	False	9	385328	Rakdos Aggro	542.44	23.57
25498	False	9	385329	Jeskai Aggro Cycling	955.89	28.85
25498	False	9	385330	Bant Yorion Control	1988.63	49.57
25498	False	9	385323	Bant Yorion Control	1988.63	49.57
25498	False	9	385325	Bant Yorion Control	1972.46	44.33
25499	False	14	385487	Fires of Invention	2433.08	41.14
25499	False	14	385485	Fires of Invention	2003.09	41.48
25499	False	14	385469	Temur Reclamation	1241.33	21.22
25499	False	14	385473	4cc PW	3044.48	27.05
25499	False	14	385481	Bant Control	2217.75	44.8
25499	False	14	385341	Bant Yorion Control	1973.39	42.0
25499	False	14	385471	Bant Yorion Control	1970.24	49.71
25499	False	14	385337	Fires of Invention	2134.45	42.48
255	True	8	115937	Chalice Slaver	93003.86	186.17
255	True	8	115938	Flash	87459.08	185.72
255	False	8	115939	Ichorid	11210.56	272.58
255	False	8	115940	Parfait	73802.91	1284.56
255	False	8	115942	Control Slaver	96928.54	194.47
255	False	8	115944	Landstill	64191.2	197.23
255	False	8	115943	Reveillark Flash	87567.72	164.81
255	False	8	115941	Taiga	53657.09	169.81
25500	False	7	385497	Bant Yorion Control	1802.89	50.5
25500	False	7	385495	Fires of Invention	2140.71	43.76
25500	False	7	385498	Boros Cycling Aggro	389.81	18.04
25500	False	7	385499	Temur Aggro Yorion	1513.93	24.78
25500	False	7	385501	Rakdos Aggro	542.44	23.57
25501	False	6	385525	Esper Midrange Yorion	1257.66	51.31
25501	False	6	385526	Winota	1502.87	31.61
25501	False	6	385523	Fires of Invention	2133.92	39.96
25502	True	2	385552	Fires of Invention	2116.22	42.91
25503	True	2	385574	Bant Control	2256.15	45.39
25504	False	2	385580	Jeskai Aggro Cycling	960.72	36.4
25505	True	2	385588	Food Chain	6888.9	183.03
25507	False	8	385619	Orzhov Sram	322.32	28.4
25507	False	8	385610	Abzan Rally	526.37	199.7
25507	False	8	385609	RDW	277.96	45.48
25507	False	8	385618	Spirit Aggro	520.1	29.56
25507	False	8	385617	Weenie White	646.7	49.11
25507	False	8	385615	Red Deck Wins	278.15	34.08
25509	True	8	385633	Lurrus Burn	2072.63	43.76
25509	False	8	385635	4c Contol Lurrus	3439.49	142.71
25509	False	8	385636	5c Humans	1175.01	104.92
25509	False	8	385638	Bant Coralhelm	3041.18	95.53
25509	False	8	385639	Lurrus Burn	2525.03	40.53
25509	False	8	385640	Lurrus Jund 	2491.7	59.34
25509	False	8	385637	Stoneblant	3122.33	54.06
25510	False	4	385642	Jeskai Aggro Cycling	955.92	28.89
25510	False	4	385643	Bant Yorion Control	1963.65	34.71
25510	False	4	385644	Jeskai Control	2017.6	31.01
25511	False	11	385653	Bant Yorion Control	1988.63	49.57
25511	False	11	385655	Temur Reclamation	1250.76	18.44
25511	False	11	385656	Fires of Invention	2133.92	39.96
25511	False	11	385651	Rakdos Aggro	578.7	38.99
25511	False	11	385658	Bant Yorion Control	1994.57	49.06
25511	False	11	385649	Fires of Invention	2045.32	42.91
25511	False	11	385657	Bant Yorion Control	1980.93	41.87
25511	False	11	385650	Fires of Invention	2133.92	39.96
25512	False	8	385689	Fires of Invention	2113.27	39.96
25512	False	8	385685	Sultai Control	1712.63	59.49
25512	False	8	385684	Temur Reclamation	1280.94	36.85
25512	False	8	385682	Fires of Invention	2122.21	42.91
25512	False	8	385688	Bant Yorion Control	1825.65	38.74
25512	False	8	385687	Bant Yorion Control	1950.8	33.39
25512	False	8	385683	Fires of Invention	2121.78	48.47
25513	False	8	385745	Bant Yorion Control	1823.15	50.15
25513	False	8	385751	Temur Reclamation	1317.33	22.38
25513	False	8	385750	Rakdos Aggro	542.44	23.57
25513	False	8	385747	Bant Yorion Control	1825.65	38.74
25514	False	14	385818	Bant Yorion Control	1825.65	38.74
25514	False	14	385820	Rakdos Aggro	542.03	23.01
25514	False	14	385821	Sultai Yorion Control	1676.67	41.04
25514	False	14	385822	Fires of Invention	2062.3	53.4
25514	False	14	385819	Fires of Invention	611.27	48.82
25514	False	14	385828	Rakdos Aggro	542.44	23.57
25514	False	14	385824	UW Control	1446.88	51.99
25514	False	14	385831	Jeskai Yorion Control	2052.38	46.44
25514	False	14	385826	Bant Yorion Control	1948.22	43.64
25514	False	14	385827	Bant Yorion Control	1999.13	39.29
25514	False	14	385825	Bant Yorion Control	1956.6	49.57
25514	False	14	385830	Fires of Invention	2118.94	42.91
25515	False	12	385854	Bant Yorion Control	1825.65	38.74
25515	False	12	385856	Fires of Invention	2141.88	42.36
25515	False	12	385855	Rakdos Aggro	545.88	23.57
25515	False	12	385853	Bant Yorion Control	1825.65	38.74
25515	False	12	385860	Jeskai Aggro Cycling	930.42	28.63
25515	False	12	385864	Fires of Invention	2133.92	39.96
25515	False	12	385862	Rakdos Aggro	616.15	23.89
25515	False	12	385857	Bant Yorion Control	1952.12	34.7
25515	False	12	385863	4c Yorion	2101.2	45.01
25515	False	12	385859	Bant Yorion Control	1894.62	38.74
25515	False	12	385858	Bant Yorion Control	1826.1	38.74
25516	False	8	385899	Bant Yorion Control	1888.04	49.0
25516	False	8	385902	Fires of Invention	573.21	44.31
25516	False	8	385903	Fires of Invention	2024.95	105.59
25516	False	8	385901	Jeskai Cycling Aggro	961.75	47.47
25517	True	2	385926	Gyruda	1155.0	44.37
25517	False	2	385927	Boros Cycling Aggro	327.22	16.43
25518	False	8	385935	Jund Sacrifice	745.74	289.18
25518	False	8	385937	Rakdos Aggro	259.51	22.18
25518	False	8	385940	Bant Yorion Control	864.18	51.82
25518	False	8	385938	Bant Yorion Control	837.02	48.62
25522	True	1	386014	Fires of Invention	2068.04	53.4
25523	False	4	386017	Boros Cycling Aggro	352.41	19.95
25523	False	4	386018	UW Control	1827.4	53.05
25524	True	4	386033	Bant Yorion Control	1698.97	44.49
25524	False	4	386034	Esper Control	1960.41	308.24
25525	True	4	386060	Fires of Invention	2072.7	46.0
25525	False	4	386058	Rakdos Aggro	550.99	14.93
25526	True	2	386068	Temur Yorion Control	1513.56	25.39
25526	False	2	386069	Boros Cycling Aggro	128.46	17.92
25528	True	2	386085	Bant Yorion Control	1950.76	36.44
25529	True	2	386094	Rakdos Aggro	605.06	29.71
25529	False	2	386093	Bant Yorion Control	1849.82	50.79
25531	False	2	386102	Rakdos Aggro	577.19	12.76
25532	False	2	386113	Fires of Invention	2051.2	37.83
25533	True	4	386125	Bant Yorion Control	1780.19	51.82
25533	False	4	386126	Fires of Invention	2140.4	42.85
25533	False	4	386127	Boros Cycling Aggro	302.23	10.47
25534	True	2	386146	Bant Yorion Control	1825.59	38.68
25534	False	2	386147	UW Control	1107.89	33.59
25535	True	2	386160	Jeskai Cycling Aggro	712.66	20.12
25537	True	2	386171	Boros Cycling Aggro	283.78	25.78
25537	False	2	386172	Boros Cycling Aggro	335.49	16.78
25538	True	2	386178	Boros Cycling Aggro	513.26	26.23
25539	True	2	386185	Esper Hero	1218.28	74.88
25539	False	2	386186	Esper Hero	1208.1	64.7
2554	False	8	216591	UB Zombi	615.9	70.9
2554	False	8	216594	FRites	1577.72	126.78
25540	True	8	386196	Fires of Invention	581.5	22.67
25540	False	8	386199	Fires of Invention	2115.46	53.4
25540	False	8	386201	Bant Yorion Control	1952.27	37.94
25540	False	8	386200	Fires of Invention	2104.95	46.17
25542	True	8	386246	Amulet Titan	1748.59	252.08
25542	False	8	386245	Hardened Scales	1413.16	80.38
25542	False	8	386244	4c Yorion control	3788.52	103.52
25542	False	8	386243	Snow Bant Control	3518.0	93.37
25542	False	8	386248	Urza	3227.17	173.14
25542	False	8	386249	Hatebear	903.76	39.04
25542	False	8	386250	Burn	1867.13	36.25
25543	True	8	386254	Miracles	5542.64	1303.27
25543	False	8	386252	Storm	10127.05	961.61
25543	False	8	386251	Elves	5570.53	488.43
25543	False	8	386256	12  Post	1345.64	2425.36
25543	False	8	386257	Reanimator	4906.47	125.79
25545	True	4	386279	Bant Yorion Control	1879.25	96.62
25545	False	4	386280	Temur Reclamation	1234.96	11.75
25545	False	4	386282	Fires of Invention	1997.36	28.49
25546	True	4	386293	Bant Yorion Control	1825.65	38.74
25546	False	4	386294	Bant Yorion Control	1834.22	44.31
25546	False	4	386295	Bant Control	2219.58	45.39
25546	False	4	386296	Boros Cycling Aggro	349.86	30.22
25547	True	8	386391	Rakdos Aggro	285.07	35.98
25547	False	8	386392	Fires of Invention	1014.91	56.98
25547	False	8	386393	Fires of Invention	1002.92	46.0
25547	False	8	386401	Rakdos Aggro	292.87	24.82
25547	False	8	386390	Temur Reclamation	616.16	13.78
25549	True	2	386489	Bant Yorion Control	1958.49	68.52
25549	False	2	386490	Bant Yorion Control	1987.21	48.15
2555	True	8	216596	MUD	4016.05	153.13
2555	False	8	216597	Burn	321.75	151.15
2555	False	8	216599	Elves	452.37	280.4
2555	False	8	216598	Junk	6493.32	105.72
2555	False	8	216600	Maverick	7942.72	205.77
2555	False	8	216602	Stone Bant	10399.13	117.93
2555	False	8	216603	UW Stoneblade	7597.0	209.55
25550	True	2	386501	Fires of Invention	1984.53	46.0
25551	True	2	386511	Boros Cycling Aggro	364.97	16.05
25554	True	4	386541	Fires of Invention	2070.28	44.18
25554	False	4	386543	Boros Cycling Aggro	334.44	26.39
25555	False	6	386559	Boros Cycling Aggro	918.89	25.37
25555	False	6	386561	Mardu Aggro	1154.66	81.98
25555	False	6	386563	Fires of Invention	2017.63	48.36
25555	False	6	386562	Bant Yorion Control	1571.86	44.49
25556	True	8	386613	Boros Cycling Aggro	283.78	25.78
25556	False	8	386614	Bant Yorion Control	1827.08	39.54
25556	False	8	386615	Fires of Invention	2144.04	43.14
25556	False	8	386616	Sultai Control	1781.17	49.67
25556	False	8	386618	Bant Yorion Control	1950.76	36.44
25556	False	8	386620	Winota	1528.91	80.06
25558	False	8	386729	Bant Yorion Control	973.47	38.53
25558	False	8	386728	Jeskai Aggro Cycling	451.18	28.33
25558	False	8	386726	4c Yorion	1025.94	25.52
25558	False	8	386724	Bant Yorion Control	952.29	43.64
25558	False	8	386727	Boros Cycling Aggro	291.21	16.46
25559	True	8	386846	Fires of Invention	1044.59	47.46
25559	False	8	386847	Bant Yorion Control	969.68	49.42
25559	False	8	386849	NivMizzet Reborn	971.72	35.17
25559	False	8	386852	Fires of Invention	919.42	97.32
25559	False	8	386851	Fires of Invention	1039.02	49.45
25559	False	8	386850	Winota	601.33	30.17
2556	True	8	216604	Thalia WW	437.94	46.75
2556	False	8	216605	UB Zombi	446.87	33.23
2556	False	8	216607	Bw Zombi	731.26	128.98
2556	False	8	216609	Heartless Lich	901.72	31.59
2556	False	8	216610	Heartless Lich	787.36	63.71
2556	False	8	216611	Heartless Rites	1159.72	102.23
25560	False	4	386953	Jeskai Aggro Cycling	935.24	32.88
25560	False	4	386955	Boros Cycling Aggro	938.35	25.37
25560	False	4	386956	Bant Yorion Control	1924.38	26.13
25561	False	3	386980	Fires of Invention	1938.0	70.57
25562	False	4	387001	Bant Yorion Control	1835.66	48.74
25562	False	4	387004	Boros Cycling Aggro	446.1	23.28
25563	False	3	387032	Temur Aggro Yorion	1522.6	23.24
25563	False	3	387033	Fires of Invention	2022.53	47.76
25563	False	3	387034	Bant Yorion Control	1823.01	40.9
25564	False	4	387058	Sultai Yorion Control	1590.29	38.56
25564	False	4	387059	Rakdos Aggro	539.5	16.35
25564	False	4	387060	Fires of Invention	2111.41	40.65
25566	True	8	387110	Paradoxical	46425.41	4384.34
25566	False	8	387111	Paradoxical Storm	47376.56	536.87
25566	False	8	387112	Paradoxical Storm	47600.55	217.38
25566	False	8	387106	Paradoxical Storm	47444.77	235.92
25566	False	8	387107	BUG Control	43658.69	309.99
25566	False	8	387108	BUG Control	40916.57	141.49
25566	False	8	387109	BUG Control	39923.42	706.33
25566	False	8	387103	BUG Control	40864.75	105.68
25567	True	8	387113	Gruul Aggro	572.16	29.52
25567	False	8	387115	Mardu Zenith Flare	707.71	20.87
25567	False	8	387118	Esper Control	2081.07	59.64
25567	False	8	387117	Temur Elementals	1503.09	35.47
25568	True	8	387130	Weenie White	1271.17	32.16
25568	False	8	387131	Boros Aggro	519.99	21.97
25568	False	8	387133	Gyruda	657.37	9.18
25568	False	8	387134	Abzan Rally	959.14	40.63
25568	False	8	387136	Dimir Inverter	1625.82	60.64
2557	True	2	216612	Urza Eldrazi	1170.27	105.47
2557	False	2	216613	Twin Exarch	1401.82	104.16
25570	True	8	387163	Boros Aggro	563.13	27.09
25570	False	8	387166	Jeskai Cycling	636.35	104.36
25570	False	8	387168	UW Yorion Control	1336.27	84.39
25570	False	8	387169	Orzhov Sram	839.18	192.67
25570	False	8	387170	Golgari Scales	1777.74	211.13
25575	False	3	387194	Fires of Invention	2071.84	28.4
25575	False	3	387195	Fires of Invention	2071.84	28.4
25575	False	3	387196	UW Control	1504.22	32.08
25576	False	7	387253	Fires of Invention	2062.36	53.45
25576	False	7	387252	Fires of Invention	2080.78	34.04
25576	False	7	387254	Boros Cycling Aggro	340.6	25.93
25576	False	7	387255	Bant Control	2157.58	31.82
25576	False	7	387256	Boros Cycling Aggro	330.93	16.26
25576	False	7	387257	Sultai Yorion Control	1985.25	126.67
25577	False	6	387275	Boros Cycling Aggro	335.83	25.17
25577	False	6	387276	Boros Cycling Aggro	340.6	25.93
25577	False	6	387277	Bant Yorion Control	1877.67	43.21
25577	False	6	387278	Jeskai Aggro Cycling	661.21	35.82
25577	False	6	387280	Fires of Invention	1925.92	43.49
25578	False	5	387310	Winota	1497.93	48.16
25578	False	5	387311	Fires of Invention	2053.59	26.05
25578	False	5	387312	Bant Yorion Control	1576.28	55.41
25578	False	5	387314	Jeskai Aggro Cycling	932.98	31.19
25579	False	4	387349	Temur Aggro	1522.6	23.24
25579	False	4	387350	Fires of Invention	2060.79	48.61
2558	False	4	216615	Martyr Life	853.72	64.98
2558	False	4	216617	Twin Exarch	1323.18	18.99
2558	False	4	216616	UR Affinity	1838.16	467.97
25580	True	4	387382	Burn	1521.68	65.75
25580	False	4	387376	4c Snow	3408.77	120.75
25580	False	4	387377	Burn Wlurrus	1531.94	36.25
25581	True	9	387697	Fires of Invention	1021.72	28.4
25581	False	9	387698	Boros Cycling Aggro	157.33	25.93
25581	False	9	387699	Bant Yorion Control	893.46	38.74
25581	False	9	387702	Fires of Invention	996.9	48.92
25581	False	9	387703	Fires of Invention	1044.71	47.5
25581	False	9	387704	Rakdos Aggro	259.41	16.35
25581	False	9	387705	Temur Reclamation	621.75	36.68
25582	False	8	387887	Abzan Rally	502.95	228.43
25582	False	8	387888	RDW	277.96	42.55
25582	False	8	387890	RDW	312.77	38.99
25583	True	8	388055	Rakdos Aggro	259.34	13.84
25583	False	8	388057	Fires of Invention	996.9	48.92
25583	False	8	388059	Boros Cycling Aggro	129.0	22.56
25583	False	8	388060	Fires of Invention	972.43	43.18
25583	False	8	388062	Fires of Invention	1021.72	28.4
25584	False	8	388099	Boros Cycling Aggro	340.6	25.93
25584	False	8	388103	Fires of Invention	2070.28	44.18
25584	False	8	388102	Bant Yorion Control	1877.67	43.21
25584	False	8	388101	Fires of Invention	2036.43	59.74
25584	False	8	388076	Fires of Invention	2136.63	48.07
25585	False	2	388110	Fires of Invention	2071.84	28.4
25586	True	8	388118	Bant Yorion Control	1830.69	39.61
25586	False	8	388117	Rakdos Aggro	535.18	16.35
25586	False	8	388116	Fires of Invention	2136.87	42.91
25586	False	8	388115	Fires of Invention	2073.79	47.09
25586	False	8	388119	Fires of Invention	1856.58	181.82
25587	True	8	388139	Fires of Invention	1860.07	52.56
25587	False	8	388140	Sultai Control	1357.56	43.16
25587	False	8	388141	Winota	971.89	42.43
25587	False	8	388142	Rakdos Aggro	521.51	15.55
25587	False	8	388143	Boros Cycling Aggro	126.63	15.55
25587	False	8	388145	Bant Yorion Control	1825.65	38.74
25587	False	8	388146	Temur Reclamation	1257.07	19.33
25588	True	4	388151	Fires of Invention	2062.36	53.45
25588	False	4	388152	Rakdos Aggro	542.44	23.57
25588	False	4	388153	Bant Yorion Control	1798.53	38.55
25588	False	4	388154	Boros Cycling Aggro	340.66	25.99
25589	False	2	388173	Rakdos Aggro	638.13	35.98
2559	True	8	216618	UB Affinity	1420.64	51.36
2559	False	8	216619	Jund	1586.37	133.39
2559	False	8	216620	CawBlade	1207.41	148.24
2559	False	8	216621	Ur Eldrazi Tron	1221.74	89.8
2559	False	8	216625	Affinity	1457.93	100.23
2559	False	8	216622	Melira Pod	2269.05	82.58
2559	False	8	216623	The Rock	1585.38	99.33
25590	False	4	388187	Rakdos Aggro	649.29	35.22
25590	False	4	388186	Bant Yorion Control	1821.77	37.18
25590	False	4	388185	Sultai Control	1539.64	99.44
25591	True	8	388192	Urza	4252.57	57.64
25591	False	8	388193	Humans	1109.39	123.44
25591	False	8	388195	Hardened Scales	1352.26	87.21
25591	False	8	388196	Junk	1717.28	107.8
25591	False	8	388197	UWx Midrange	2708.9	82.64
25591	False	8	388198	Jund	2982.64	118.35
25591	False	8	388199	Simic Control Reclamation	2534.7	113.37
25592	False	8	388226	Grixis Breach	90496.43	2126.72
25592	False	8	388223	Ravager Shops	76145.09	88.57
25592	False	8	388222	Jeskai Arcanist	78714.84	52.37
25592	False	8	388221	Uwr Yorion Control	96188.97	2094.35
25592	False	8	388227	Zachary Dooling	66542.74	166.09
25593	True	8	388235	Uroza Yorion 	3547.37	173.14
25593	False	8	388229	Gw Zirda Mantle	1896.68	133.06
25593	False	8	388233	Lurrus Burn	2074.93	45.06
25594	False	8	388237	UW Control	697.45	51.99
25594	False	8	388240	Boros Cycling Aggro	245.47	66.46
25594	False	8	388243	Rakdos Aggro	266.84	21.78
25595	True	4	388256	Jeskai Fires yorion	2070.28	44.18
25595	False	4	388258	Fourcolor Cycling	334.44	26.39
25596	False	4	388265	Fires of Invention	2031.94	42.91
25597	True	2	388283	Fires of Invention	2071.84	28.4
25599	False	9	388299	Jeskai Aggro Cycling	958.22	31.18
25599	False	9	388298	Boros Cycling Aggro	335.76	25.1
25599	False	9	388301	Mono Green Aggro	613.29	100.44
25599	False	9	388305	Fires of Invention	2071.84	28.4
25599	False	9	388306	Fires of Invention	2108.58	51.26
256	True	7	115996	4C Landstill	31338.16	153.68
256	False	7	115997	CAL	21174.64	69.67
256	False	7	115998	BGW	9381.36	93.27
256	False	7	115999	Survival	18965.28	93.52
256	False	7	116003	RG Beatz	11695.76	207.61
256	False	7	116000	UGr Threshold	22798.45	227.67
256	False	7	116004	Vial Goblins	12552.8	232.01
2560	True	4	216626	Maverick	9777.57	91.47
2560	False	4	216627	UWb Stoneblade	27931.48	96.7
2560	False	4	216628	Elves	6733.35	108.51
2560	False	4	216950	High Tide	4147.47	378.88
25600	False	17	388389	Boros Cycling Aggro	335.83	25.17
25600	False	17	388391	Rakdos Aggro	535.18	16.35
25600	False	17	388393	Fires of Invention	2073.88	38.65
25600	False	17	388392	Fires of Invention	2034.81	45.07
25600	False	17	388395	Boros Cycling Aggro	331.42	16.75
25600	False	17	388397	Fires of Invention	2089.39	45.72
25600	False	17	388394	Boros Cycling Aggro	340.6	25.93
25600	False	17	388396	Bant Yorion Control	1922.17	49.07
25600	False	17	388405	Fires of Invention	2050.86	62.34
25600	False	17	388404	Fires of Invention	2082.27	36.35
25600	False	17	388403	Fires of Invention	2071.84	28.4
25600	False	17	388398	Boros Cycling Aggro	331.77	16.68
25601	False	18	388551	Fires of Invention	2071.84	28.4
